,tweet_ids,tweets text,created_at,like_count,retweet_count,impression_count,userid,toenglish,sentiment,percent
458,1785572161094090813,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 07:29:12+00:00,0,333,0,984969300,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
459,1785572115204522367,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 07:29:01+00:00,0,266,0,2169657565,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
460,1785571699221844109,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 07:27:22+00:00,0,333,0,337791028,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
461,1785571478915960951,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 07:26:29+00:00,0,333,0,360116859,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
462,1785571050392326468,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 07:24:47+00:00,0,266,0,1212931787799711744,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
463,1785571039470367127,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 07:24:44+00:00,0,333,0,2478690859,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
464,1785571009229406338,"RT @MPSCinemas: Happy Labour Day👨🏻‍🚒
#GoodBadUgly #thala #Aranmanai4
#Ajith
#Trisha
#GOAT #Vijay #mpscinemas #Rajinikanth #Anirudh #Samanth…",2024-05-01 07:24:37+00:00,0,4,0,1461590536268091394,"RT @MPSCinemas: Happy Labor Day👨🏻‍🚒
#GoodBadUgly #thala #Aranmanai4
#Ajith
#Trisha
#GOAT #Vijay #mpscinemas #Rajinikanth #Anirudh #Samanth…",Positive,96.00999999999999
465,1785570960923591150,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 07:24:26+00:00,0,333,0,2902740767,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
466,1785570767905935713,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 07:23:40+00:00,0,333,0,1572575939170807809,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
467,1785570759282425939,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 07:23:37+00:00,0,266,0,167429789,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
468,1785569892722524495,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 07:20:11+00:00,0,266,0,1658046651183841280,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
469,1785569687260237976,RT @BeastuMode: #HappyBirthdayThala 🍫🍬 #ThalapathyVijay #Varisu #Leo #TheGOAT #Thalapathy69 #TVKLeaderVijay #ThalaAjith #Thunivu #Vidamuyar…,2024-05-01 07:19:22+00:00,0,5,0,1712736821564915712,RT @BeastuMode: #HappyBirthdayThala 🍫🍬 #ThalapathyVijay #Varisu #Leo #TheGOAT #Thalapathy69 #TVKLeaderVijay #ThalaAjith #Thunivu #Vidamuyar…,Positive,95.96000000000001
470,1785569520138244360,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 07:18:42+00:00,0,333,0,281923784,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
471,1785568692522324044,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 07:15:25+00:00,0,333,0,885043382506094593,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
472,1785568631746859509,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 07:15:10+00:00,0,266,0,1497140842032934913,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
473,1785568465107161484,RT @Chrissuccess: Engaya #Vidamuyarchi 😭 https://t.co/gzYYteA3zs,2024-05-01 07:14:30+00:00,0,18,0,1779466054466777088,RT @Chrissuccess: Engaya #Vidamuyarchi 😭 https://t.co/gzYYteA3zs,Negative,66.25
474,1785568273213559208,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 07:13:45+00:00,0,333,0,786402868899160064,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
475,1785568041092489330,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 07:12:49+00:00,0,333,0,2904330612,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
476,1785567923945472298,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 07:12:21+00:00,0,333,0,2295641148,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
477,1785567908367868369,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 07:12:18+00:00,0,266,0,330972294,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
478,1785567619510423891,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 07:11:09+00:00,0,333,0,913600224915898368,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
479,1785567571271651479,RT @BeastuMode: #HappyBirthdayThala 🍫🍬 #ThalapathyVijay #Varisu #Leo #TheGOAT #Thalapathy69 #TVKLeaderVijay #ThalaAjith #Thunivu #Vidamuyar…,2024-05-01 07:10:57+00:00,0,5,0,1405014515419279363,RT @BeastuMode: #HappyBirthdayThala 🍫🍬 #ThalapathyVijay #Varisu #Leo #TheGOAT #Thalapathy69 #TVKLeaderVijay #ThalaAjith #Thunivu #Vidamuyar…,Positive,95.96000000000001
480,1785567484709646569,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 07:10:37+00:00,0,333,0,470237515,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
481,1785567372050366546,"RT @lsmlpoosai: மனைவி அமைவதெல்லாம் இறைவன் கொடுத்த வரம் ❤️💖👑

#HBDAjithKumar #AjithKumar #hbdayajithkumar #vidamuyarchi #GoodBadUgly https:/…",2024-05-01 07:10:10+00:00,0,19,0,1399288053261160450,"RT @lsmlpoosai: Being a wife is a gift from God ❤️💖👑

#HBDAjithKumar #AjithKumar #hbdayajithkumar #vidamuyarchi #GoodBadUgly https://…",Positive,93.08999999999999
482,1785567321358225654,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 07:09:58+00:00,0,333,0,268158626,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
483,1785566957527506982,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 07:08:31+00:00,0,333,0,904006472224227328,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
484,1785566854452498770,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 07:08:06+00:00,0,266,0,933894680219025408,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
485,1785566789696651264,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 07:07:51+00:00,0,333,0,1137048730069192704,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
486,1785566663171342418,Happiest birthday my dear chief 🥳🎉🎈#thala #Vidamuyarchi #GoodbadUgly https://t.co/WO1Or5jZJ5,2024-05-01 07:07:21+00:00,1,1,86,1604190416278257666,Happiest birthday my dear chief 🥳🎉🎈#thala #Vidamuyarchi #GoodbadUgly https://t.co/WO1Or5jZJ5,Positive,98.27
487,1785566644838056418,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 07:07:17+00:00,0,266,0,2295641148,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
488,1785566591083499607,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 07:07:04+00:00,0,266,0,1332682060679536647,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
489,1785566433055031678,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 07:06:26+00:00,0,333,0,1166698151375294466,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
490,1785566200933831142,"RT @Aravoffl: Took 20 years for this moment #Thala.. Persistence never fails..
Fanboy❤️

#VidaaMuyarachi #VidaMuyarchi  #AjithKumar https:/…",2024-05-01 07:05:31+00:00,0,5674,0,1552690525924651008,"RT @Aravoffl: Took 20 years for this moment #Thala.. Persistence never fails..
Fanboy❤️

#VidaaMuyarachi #VidaMuyarchi #AjithKumar https://…",Positive,94.86
491,1785565965482410112,Thala Fans celebration at @kasi_theatre #HBDAjithKumar #Vidamuyarchi #GoodBagUgly https://t.co/gEW7I63yiv,2024-05-01 07:04:35+00:00,2,0,99,2884853011,Thala Fans celebration at @kasi_theatre #HBDAjithKumar #Vidamuyarchi #GoodBagUgly https://t.co/gEW7I63yiv,Positive,88.4
492,1785565956976357594,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 07:04:33+00:00,0,266,0,248741767,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
493,1785565883508883764,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 07:04:15+00:00,0,266,0,1430586507891404801,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
494,1785565736292798840,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 07:03:40+00:00,0,333,0,2934350508,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
495,1785565697051140316,"RT @hindutalkies: 'வாழு வாழ விடு '  | Ajith Birthday Special | HT 

#Ajithbirthday #Happybirthdayajithkumar #happybirthdayajith #AKBirthday…",2024-05-01 07:03:31+00:00,0,24,0,3189938676,"RT @hindutalkies: 'Live and let live' | Ajith Birthday Special | HT

#Ajithbirthday #Happybirthdayajithkumar #happybirthdayajith #AKBirthday…",Positive,91.57
496,1785565694781981102,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 07:03:30+00:00,0,333,0,4874256780,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
497,1785565583133769870,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 07:03:03+00:00,0,333,0,1357005074480812035,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
498,1785565272117764592,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 07:01:49+00:00,0,333,0,1712736821564915712,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
499,1785564992735195470,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 07:00:43+00:00,0,333,0,794167870393565184,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
500,1785564957125537827,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 07:00:34+00:00,0,333,0,1078293461260877824,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
501,1785564915748765860,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 07:00:24+00:00,0,266,0,1199230000622272513,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
502,1785564759225680259,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 06:59:47+00:00,0,333,0,862295723999600640,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
503,1785564746940592194,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 06:59:44+00:00,0,333,0,85350430,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
504,1785564704968188175,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 06:59:34+00:00,0,266,0,722617816453615616,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
505,1785564094692790775,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 06:57:09+00:00,0,333,0,1170620748106326016,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
506,1785564060207231124,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 06:57:00+00:00,0,333,0,566913864,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
507,1785563968360300786,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 06:56:38+00:00,0,266,0,1291587176954658818,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
508,1785563681755222212,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 06:55:30+00:00,0,333,0,3062359711,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
509,1785563322697560482,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 06:54:04+00:00,0,333,0,1632293499684155394,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
510,1785563203055059191,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 06:53:36+00:00,0,333,0,1526041117258489856,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
511,1785563102303699361,"Happy birthday #AjithKumar sir
Motion poster from behalf of #ChiyaanVikram fans  

🖇 https://t.co/rNb3QjSX5p

Design :- @murleeEdits

#HappyBirthdayAjithKumar #HBDAjithKumar #GoodBagUgly #Vidamuyarchi https://t.co/GdoPK6QZ2Y",2024-05-01 06:53:12+00:00,1,1,173,1280883569980661760,"Happy birthday #AjithKumar sir
Motion poster on behalf of #ChiyaanVikram fans

🖇 https://t.co/rNb3QjSX5p

Design :- @murleeEdits

#HappyBirthdayAjithKumar #HBDAjithKumar #GoodBagUgly #Vidamuyarchi https://t.co/GdoPK6QZ2Y",Positive,97.46000000000001
512,1785563096016404793,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 06:53:10+00:00,0,333,0,805015401214013440,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
513,1785563086398648579,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 06:53:08+00:00,0,266,0,1100071241707208704,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
514,1785562972665852407,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 06:52:41+00:00,0,333,0,920839077980667905,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
515,1785562877266714870,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 06:52:18+00:00,0,333,0,1561414898965532676,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
516,1785562872988451128,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 06:52:17+00:00,0,266,0,1220358236357791745,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
517,1785562852377661946,"RT @hindutalkies: 'வாழு வாழ விடு '  | Ajith Birthday Special | HT 

#Ajithbirthday #Happybirthdayajithkumar #happybirthdayajith #AKBirthday…",2024-05-01 06:52:12+00:00,0,24,0,1055095659001393153,"RT @hindutalkies: 'Live and let live' | Ajith Birthday Special | HT

#Ajithbirthday #Happybirthdayajithkumar #happybirthdayajith #AKBirthday…",Positive,91.57
518,1785562788842410167,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 06:51:57+00:00,0,266,0,786594495651602433,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
519,1785562779203916223,"Happy birthday my dear thala💥💥
#AjithKumar #ajithfans #Vidamuyarchi #AjithForever #HappyBirthdayAK #birthdaywishes #ThalaAjith #Ajithiyams @Thalafansml @AjithUKFans @ShaliniAjithK @AjithkumarOffll @ThalaAjith_FC @ThalaAjithFClub https://t.co/WQBJMaQ09C",2024-05-01 06:51:55+00:00,1,0,70,1061129764491034624,"Happy birthday my dear Thala💥💥
#AjithKumar #ajithfans #Vidamuyarchi #AjithForever #HappyBirthdayAK #birthdaywishes #ThalaAjith #Ajithiyams @Thalafansml @AjithUKFans @ShaliniAjithK @AjithkumarOffll @ThalaAjith_FC @ThalaAjithFClub https://t.co/WQBJMaQ09C",Positive,97.45
520,1785562707258921163,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 06:51:38+00:00,0,333,0,239216454,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
521,1785562705065390126,"Happy Birthday #AjithKumar 🍰 
Wishes from behalf of @trishtrashers fans ❤️ 
#HappyBirthdayAK #HappyBirthdayAjithKumar #HappyBirthdayThala #VidaaMuyarachi #Vidamuyarchi #AjithKumar #Ajithkumar𓃵 #Ajith #Trisha #TrishaKrishnan #Trishaera #SouthQueenTrisha #AA22 #ThugLife #Leo2 https://t.co/4f1Fmfu2nw",2024-05-01 06:51:37+00:00,44,6,645,1404788825562484739,"Happy Birthday #AjithKumar 🍰
Wishes on behalf of @trishtrashers fans ❤️
#HappyBirthdayAK #HappyBirthdayAjithKumar #HappyBirthdayThala #VidaaMuyarachi #Vidamuyarchi #AjithKumar #Ajithkumar𓃵 #Ajith #Trisha #TrishaKrishnan #Trishaera #SouthQueenTrisha #AA22 #ThugLife #Leo2 https://t.co/4f1Fmfu2nw",Positive,97.89
522,1785562696257347964,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 06:51:35+00:00,0,333,0,1465721673244557314,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
523,1785562684236411382,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 06:51:32+00:00,0,333,0,1145894437228122113,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
524,1785562649021014334,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 06:51:24+00:00,0,266,0,1709525132585390080,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
525,1785562364936683974,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 06:50:16+00:00,0,333,0,827097976577273856,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
526,1785562325082353957,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 06:50:07+00:00,0,266,0,1587977091487657984,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
527,1785562243947778363,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 06:49:47+00:00,0,333,0,1676060340646449152,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
